Erreferentz,CUSEC,Municipio,total_women
5580046,2001701001,Azkoitia,0.6
5681220,2001702002,Azkoitia,0.9
5581072,2001702002,Azkoitia,0.9
5581071,2001702002,Azkoitia,0.9
5681185,2001702002,Azkoitia,0.9
5681101,2001702002,Azkoitia,0.9
5681096,2001702002,Azkoitia,0.9
5681095,2001702002,Azkoitia,0.9
5380002,2001701001,Azkoitia,0.6
5681089,2001702002,Azkoitia,0.9
5679003,2001703003,Azkoitia,0.6
5781009,2001702002,Azkoitia,0.9
5581097,2001702002,Azkoitia,0.9
5681108,2001702001,Azkoitia,0.3
5681107,2001702002,Azkoitia,0.9
5681106,2001702002,Azkoitia,0.9
5681105,2001702001,Azkoitia,0.3
5680084,2001702002,Azkoitia,0.9
5680101,2001703001,Azkoitia,0.5
5580034,2001701001,Azkoitia,0.6
5581088,2001702002,Azkoitia,0.9
5681121,2001702002,Azkoitia,0.9
5681120,2001702001,Azkoitia,0.3
5681119,2001702002,Azkoitia,0.9
5376002,2001703003,Azkoitia,0.6
5678003,2001703003,Azkoitia,0.6
5778011,2001703003,Azkoitia,0.6
5378008,2001701001,Azkoitia,0.6
5281001,2001701001,Azkoitia,0.6
5383003,2001702002,Azkoitia,0.9
5681141,2001702002,Azkoitia,0.9
5681145,2001702002,Azkoitia,0.9
5680195,2001702002,Azkoitia,0.9
5781003,2001702002,Azkoitia,0.9
5680092,2001702002,Azkoitia,0.9
5681115,2001702002,Azkoitia,0.9
5680094,2001702002,Azkoitia,0.9
5681137,2001702002,Azkoitia,0.9
5681151,2001702002,Azkoitia,0.9
5780009,2001702002,Azkoitia,0.9
5680348,2001703003,Azkoitia,0.6
5680291,2001703003,Azkoitia,0.6
5479012,2001703003,Azkoitia,0.6
5479016,2001701001,Azkoitia,0.6
5479008,2001701001,Azkoitia,0.6
5479020,2001703003,Azkoitia,0.6
5479006,2001703003,Azkoitia,0.6
5479002,2001703003,Azkoitia,0.6
5583001,2001702002,Azkoitia,0.9
5781001,2001702002,Azkoitia,0.9
5781005,2001702002,Azkoitia,0.9
5781017,2001702002,Azkoitia,0.9
5778010,2001703003,Azkoitia,0.6
8491107,2004001008,Hernani,0.4
8491139,2004001004,Hernani,0.7
8291178,2004001014,Hernani,0.7
8390241,2004001007,Hernani,0.5
8390235,2004001007,Hernani,0.5
8589050,2004001009,Hernani,0.2
8390236,2004001007,Hernani,0.5
8688056,2004001009,Hernani,0.2
8390242,2004001007,Hernani,0.5
8291182,2004001010,Hernani,0.4
8491055,2004001004,Hernani,0.7
8291010,2004001010,Hernani,0.4
8291007,2004001010,Hernani,0.4
8391004,2004001014,Hernani,0.7
8391012,2004001014,Hernani,0.7
8391052,2004001004,Hernani,0.7
8391030,2004001004,Hernani,0.7
8391017,2004001004,Hernani,0.7
8391033,2004001004,Hernani,0.7
8291013,2004001010,Hernani,0.4
8391010,2004001008,Hernani,0.4
8491022,2004001008,Hernani,0.4
8491033,2004001004,Hernani,0.7
8491018,2004001008,Hernani,0.4
8491035,2004001008,Hernani,0.4
8491029,2004001008,Hernani,0.4
8491032,2004001008,Hernani,0.4
8192006,2004001010,Hernani,0.4
8292048,2004001014,Hernani,0.7
8589019,2004001009,Hernani,0.2
8391207,2004001014,Hernani,0.7
8788001,2004001009,Hernani,0.2
8491103,2004001008,Hernani,0.4
8391081,2004001003,Hernani,0.4
8491117,2004001008,Hernani,0.4
8391149,2004001003,Hernani,0.4
8491159,2004001008,Hernani,0.4
8391035,2004001002,Hernani,0.5
8491038,2004001008,Hernani,0.4
8391453,2004001007,Hernani,0.5
8391441,2004001007,Hernani,0.5
8391398,2004001007,Hernani,0.5
8391086,2004001003,Hernani,0.4
8391144,2004001002,Hernani,0.5
8192005,2004001010,Hernani,0.4
8491178,2004001004,Hernani,0.7
8292066,2004001014,Hernani,0.7
8292051,2004001014,Hernani,0.7
8292003,2004001014,Hernani,0.7
8391125,2004001002,Hernani,0.5
8292021,2004001014,Hernani,0.7
8292067,2004001014,Hernani,0.7
8391494,2004001007,Hernani,0.5
8391173,2004001002,Hernani,0.5
8391452,2004001002,Hernani,0.5
8390245,2004001008,Hernani,0.4
8390165,2004001008,Hernani,0.4
8290105,2004001010,Hernani,0.4
8291091,2004001010,Hernani,0.4
8290112,2004001010,Hernani,0.4
8491119,2004001008,Hernani,0.4
8391255,2004001004,Hernani,0.7
8995130,2006701018,Errenteria,0.3
8996559,2006701005,Errenteria,0.7
8895114,2006701022,Errenteria,0.7
8995126,2006701022,Errenteria,0.7
9096002,2006701004,Errenteria,0.8
9096013,2006701004,Errenteria,0.8
9095037,2006701036,Errenteria,0.6
8896069,2006701007,Errenteria,0.4
8896093,2006701025,Errenteria,0.4
8896219,2006701008,Errenteria,0.3
8896230,2006701007,Errenteria,0.4
8997001,2006701028,Errenteria,0.8
8995054,2006701005,Errenteria,0.7
8995056,2006701005,Errenteria,0.7
8995044,2006701005,Errenteria,0.7
8996359,2006701006,Errenteria,0.8
8996371,2006701017,Errenteria,0.3
8996372,2006701017,Errenteria,0.3
8996269,2006701005,Errenteria,0.7
8996270,2006701005,Errenteria,0.7
8895041,2006701022,Errenteria,0.7
8895039,2006701018,Errenteria,0.3
9095014,2006701018,Errenteria,0.3
9095028,2006701018,Errenteria,0.3
8995109,2006701018,Errenteria,0.3
9095002,2006701018,Errenteria,0.3
8994085,2006701018,Errenteria,0.3
8893044,2006701018,Errenteria,0.3
8893017,2006701018,Errenteria,0.3
8993025,2006701018,Errenteria,0.3
8793006,2006701018,Errenteria,0.3
8896323,2006701008,Errenteria,0.3
8995202,2006701005,Errenteria,0.7
8995007,2006701018,Errenteria,0.3
8994051,2006701018,Errenteria,0.3
8994090,2006701018,Errenteria,0.3
8893013,2006701018,Errenteria,0.3
8893012,2006701018,Errenteria,0.3
8893011,2006701018,Errenteria,0.3
8893010,2006701018,Errenteria,0.3
8993003,2006701018,Errenteria,0.3
8994017,2006701018,Errenteria,0.3
8993007,2006301006,Oiartzun,0.5
8993008,2006701018,Errenteria,0.3
9095023,2006701018,Errenteria,0.3
9095022,2006301006,Oiartzun,0.5
9095021,2006701018,Errenteria,0.3
9095020,2006301006,Oiartzun,0.5
8993019,2006701018,Errenteria,0.3
9095016,2006301006,Oiartzun,0.5
8996202,2006701005,Errenteria,0.7
8996201,2006701005,Errenteria,0.7
8994070,2006701018,Errenteria,0.3
8893033,2006701018,Errenteria,0.3
8893047,2006701018,Errenteria,0.3
8896396,2006701017,Errenteria,0.3
9192001,2006701018,Errenteria,0.3
8994038,2006701018,Errenteria,0.3
8993011,2006701018,Errenteria,0.3
8996191,2005301003,Lezo,0.5
6869047,2005201001,Legorreta,0.5
6870003,2005201001,Legorreta,0.5
7070017,2005201001,Legorreta,0.5
7070006,2005201001,Legorreta,0.5
6970081,2005201001,Legorreta,0.5
6869044,2005201001,Legorreta,0.5
7070023,2005201001,Legorreta,0.5
7070022,2005201001,Legorreta,0.5
7070024,2005201001,Legorreta,0.5
7070025,2005201001,Legorreta,0.5
6970028,2005201001,Legorreta,0.5
7683004,2000201001,Aduna,0.2
7783073,2000201001,Aduna,0.2
7683014,2000201001,Aduna,0.2
7784092,2000201001,Aduna,0.2
7783040,2000201001,Aduna,0.2
7683003,2000201001,Aduna,0.2
7683002,2000201001,Aduna,0.2
7784051,2000201001,Aduna,0.2
7684001,2000201001,Aduna,0.2
7684008,2000201001,Aduna,0.2
7784080,2000201001,Aduna,0.2
7783037,2000201001,Aduna,0.2
7783005,2000201001,Aduna,0.2
6289027,2000301001,Aizarnazabal,0.3
6291005,2000301001,Aizarnazabal,0.3
6290004,2000301001,Aizarnazabal,0.3
6391003,2000301001,Aizarnazabal,0.3
6289015,2000301001,Aizarnazabal,0.3
6290026,2000301001,Aizarnazabal,0.3
6190027,2000301001,Aizarnazabal,0.3
6190004,2000301001,Aizarnazabal,0.3
6190026,2000301001,Aizarnazabal,0.3
6290018,2000301001,Aizarnazabal,0.3
6289030,2000301001,Aizarnazabal,0.3
6289031,2000301001,Aizarnazabal,0.3
6289035,2000301001,Aizarnazabal,0.3
6289042,2000301001,Aizarnazabal,0.3
6289039,2000301001,Aizarnazabal,0.3
6289036,2000301001,Aizarnazabal,0.3
6289021,2000301001,Aizarnazabal,0.3
6290021,2000301001,Aizarnazabal,0.3
6289037,2000301001,Aizarnazabal,0.3
6190019,2000301001,Aizarnazabal,0.3
6190016,2000301001,Aizarnazabal,0.3
6289011,2000301001,Aizarnazabal,0.3
6289013,2000301001,Aizarnazabal,0.3
6090002,2000301001,Aizarnazabal,0.3
6090001,2000301001,Aizarnazabal,0.3
6190025,2000301001,Aizarnazabal,0.3
6291008,2000301001,Aizarnazabal,0.3
6290001,2000301001,Aizarnazabal,0.3
6391001,2000301001,Aizarnazabal,0.3
6290008,2000301001,Aizarnazabal,0.3
6289001,2000301001,Aizarnazabal,0.3
6089078,2000301001,Aizarnazabal,0.3
5072023,2001101001,Antzuola,0.8
5072010,2001101001,Antzuola,0.8
5072021,2001101001,Antzuola,0.8
5072017,2001101001,Antzuola,0.8
5072015,2001101001,Antzuola,0.8
5072027,2001101001,Antzuola,0.8
5173002,2001101001,Antzuola,0.8
5071064,2001101001,Antzuola,0.8
5071004,2001101001,Antzuola,0.8
5071005,2001101001,Antzuola,0.8
5071006,2001101001,Antzuola,0.8
5071014,2001101001,Antzuola,0.8
5071016,2001101001,Antzuola,0.8
5072028,2001101001,Antzuola,0.8
5071030,2001101001,Antzuola,0.8
5072030,2001101001,Antzuola,0.8
5072098,2001101001,Antzuola,0.8
5072034,2001101001,Antzuola,0.8
5072036,2001101001,Antzuola,0.8
5072037,2001101001,Antzuola,0.8
5072038,2001101001,Antzuola,0.8
5072039,2001101001,Antzuola,0.8
5072040,2001101001,Antzuola,0.8
5072052,2001101001,Antzuola,0.8
5072042,2001101001,Antzuola,0.8
5072033,2001101001,Antzuola,0.8
5072083,2001101001,Antzuola,0.8
5072008,2001101001,Antzuola,0.8
5071002,2001101001,Antzuola,0.8
5071001,2001101001,Antzuola,0.8
5072139,2001101001,Antzuola,0.8
5072138,2001101001,Antzuola,0.8
5072137,2001101001,Antzuola,0.8
5072143,2001101001,Antzuola,0.8
5072132,2001101001,Antzuola,0.8
5072131,2001101001,Antzuola,0.8
5072054,2001101001,Antzuola,0.8
5072055,2001101001,Antzuola,0.8
5072058,2001101001,Antzuola,0.8
5072059,2001101001,Antzuola,0.8
5072068,2001101001,Antzuola,0.8
5072069,2001101001,Antzuola,0.8
5072070,2001101001,Antzuola,0.8
5072071,2001101001,Antzuola,0.8
5072043,2001101001,Antzuola,0.8
4972002,2001101001,Antzuola,0.8
5171017,2001101001,Antzuola,0.8
5073003,2001101001,Antzuola,0.8
5073006,2001101001,Antzuola,0.8
4974002,2001101001,Antzuola,0.8
5071084,2001101001,Antzuola,0.8
5071090,2001101001,Antzuola,0.8
5071050,2001101001,Antzuola,0.8
5071086,2001101001,Antzuola,0.8
5071051,2001101001,Antzuola,0.8
5071053,2001101001,Antzuola,0.8
5071054,2001101001,Antzuola,0.8
5071055,2001101001,Antzuola,0.8
5071056,2001101001,Antzuola,0.8
5071069,2001101001,Antzuola,0.8
5071068,2001101001,Antzuola,0.8
5071066,2001101001,Antzuola,0.8
5071065,2001101001,Antzuola,0.8
5071048,2001101001,Antzuola,0.8
5071101,2001101001,Antzuola,0.8
5071071,2001101001,Antzuola,0.8
5071045,2001101001,Antzuola,0.8
5071031,2001101001,Antzuola,0.8
5071040,2001101001,Antzuola,0.8
5071039,2001101001,Antzuola,0.8
5071038,2001101001,Antzuola,0.8
5071037,2001101001,Antzuola,0.8
5071019,2001101001,Antzuola,0.8
5072091,2001101001,Antzuola,0.8
5072090,2001101001,Antzuola,0.8
5072088,2001101001,Antzuola,0.8
5072087,2001101001,Antzuola,0.8
5072079,2001101001,Antzuola,0.8
5072085,2001101001,Antzuola,0.8
5072114,2001101001,Antzuola,0.8
5072047,2001101001,Antzuola,0.8
5072129,2001101001,Antzuola,0.8
5072009,2001101001,Antzuola,0.8
5072116,2001101001,Antzuola,0.8
5175001,2001101001,Antzuola,0.8
5072135,2001101001,Antzuola,0.8
5072133,2001101001,Antzuola,0.8
5072124,2001101001,Antzuola,0.8
5172004,2001101001,Antzuola,0.8
5072104,2001101001,Antzuola,0.8
5072144,2001101001,Antzuola,0.8
5072096,2001101001,Antzuola,0.8
7191001,2001601001,Aia,0.4
6588006,2001601002,Aia,0.3
6987060,2001601001,Aia,0.4
6987059,2001601001,Aia,0.4
7091060,2001601002,Aia,0.3
7191048,2001601001,Aia,0.4
7189009,2001601001,Aia,0.4
7189007,2001601001,Aia,0.4
7191041,2001601002,Aia,0.3
6987084,2001601002,Aia,0.3
6987021,2001601002,Aia,0.3
7090002,2001601002,Aia,0.3
7188007,2001601002,Aia,0.3
6887009,2001601002,Aia,0.3
6887008,2001601002,Aia,0.3
6887002,2001601002,Aia,0.3
6987025,2001601002,Aia,0.3
7187013,2001601001,Aia,0.4
7187020,2001601001,Aia,0.4
7187001,2001601001,Aia,0.4
7187003,2001601001,Aia,0.4
7187009,2001601001,Aia,0.4
7187008,2001601001,Aia,0.4
7087005,2001601001,Aia,0.4
6591018,2001601002,Aia,0.3
6491002,2001601002,Aia,0.3
6588021,2001601002,Aia,0.3
6987130,2001601001,Aia,0.4
6987056,2001601001,Aia,0.4
6987058,2001601001,Aia,0.4
6987055,2001601001,Aia,0.4
6987061,2001601001,Aia,0.4
6987062,2001601001,Aia,0.4
7191006,2001601002,Aia,0.3
7191018,2001601002,Aia,0.3
7191027,2001601001,Aia,0.4
7191051,2001601001,Aia,0.4
7191023,2001601001,Aia,0.4
7191031,2001601001,Aia,0.4
6987015,2001601002,Aia,0.3
7190010,2001601001,Aia,0.4
7191046,2001601001,Aia,0.4
7091029,2001601002,Aia,0.3
7091012,2001601002,Aia,0.3
7090003,2001601002,Aia,0.3
6992001,2001601002,Aia,0.3
7091006,2001601002,Aia,0.3
6987091,2001601001,Aia,0.4
6987094,2001601001,Aia,0.4
6987096,2001601001,Aia,0.4
6987069,2001601001,Aia,0.4
6987071,2001601001,Aia,0.4
6987081,2001601001,Aia,0.4
6987073,2001601001,Aia,0.4
6987066,2001601001,Aia,0.4
6987080,2001601001,Aia,0.4
6987101,2001601001,Aia,0.4
6987129,2001601001,Aia,0.4
6987115,2001601001,Aia,0.4
6987122,2001601001,Aia,0.4
7091010,2001601002,Aia,0.3
7091011,2001601002,Aia,0.3
7091013,2001601002,Aia,0.3
7091016,2001601002,Aia,0.3
6991006,2001601002,Aia,0.3
6987123,2001601001,Aia,0.4
6987126,2001601001,Aia,0.4
6987127,2001601001,Aia,0.4
6987128,2001601001,Aia,0.4
6987105,2001601001,Aia,0.4
6987104,2001601001,Aia,0.4
6987114,2001601001,Aia,0.4
6987106,2001601001,Aia,0.4
6987113,2001601001,Aia,0.4
6987078,2001601001,Aia,0.4
6787001,2001601002,Aia,0.3
6688001,2001601002,Aia,0.3
6888005,2001601002,Aia,0.3
6888004,2001601002,Aia,0.3
6888009,2001601002,Aia,0.3
6787002,2001601002,Aia,0.3
6690002,2001601002,Aia,0.3
6589001,2001601002,Aia,0.3
6589004,2001601002,Aia,0.3
6588003,2001601002,Aia,0.3
6588004,2001601002,Aia,0.3
7187021,2001601001,Aia,0.4
7187022,2001601001,Aia,0.4
7091017,2001601002,Aia,0.3
6987043,2001601001,Aia,0.4
7187024,2001601001,Aia,0.4
7187023,2001601001,Aia,0.4
7187018,2001601001,Aia,0.4
6586004,2001601001,Aia,0.4
6884004,2001601001,Aia,0.4
6884001,2001601001,Aia,0.4
6985008,2001601001,Aia,0.4
6985006,2001601001,Aia,0.4
6986001,2001601001,Aia,0.4
7186002,2001601001,Aia,0.4
7087002,2001601001,Aia,0.4
6987004,2001601001,Aia,0.4
7188002,2001601001,Aia,0.4
7188003,2001601001,Aia,0.4
6690008,2001601002,Aia,0.3
6490001,2001601002,Aia,0.3
6490006,2001601002,Aia,0.3
6490007,2001601002,Aia,0.3
6691005,2001601002,Aia,0.3
6591002,2001601002,Aia,0.3
6890001,2001601002,Aia,0.3
6890002,2001601002,Aia,0.3
6990002,2001601002,Aia,0.3
7188005,2001601001,Aia,0.4
7188009,2001601001,Aia,0.4
7087015,2001601002,Aia,0.3
6886005,2001601001,Aia,0.4
6986004,2001601001,Aia,0.4
6986002,2001601001,Aia,0.4
6985001,2001601001,Aia,0.4
6884003,2001601001,Aia,0.4
6588012,2001601002,Aia,0.3
6586001,2001601001,Aia,0.4
7091034,2001601002,Aia,0.3
7091038,2001601002,Aia,0.3
7091018,2001601002,Aia,0.3
7191021,2001601002,Aia,0.3
7191017,2001601002,Aia,0.3
7191019,2001601002,Aia,0.3
7091008,2001601002,Aia,0.3
6876081,2002401001,Bidania-Goiatz,0.2
6875001,2002401001,Bidania-Goiatz,0.2
6876085,2002401001,Bidania-Goiatz,0.2
6777016,2002401001,Bidania-Goiatz,0.2
6777015,2002401001,Bidania-Goiatz,0.2
6777013,2002401001,Bidania-Goiatz,0.2
6876030,2002401001,Bidania-Goiatz,0.2
6876031,2002401001,Bidania-Goiatz,0.2
6876045,2002401001,Bidania-Goiatz,0.2
6876009,2002401001,Bidania-Goiatz,0.2
6876025,2002401001,Bidania-Goiatz,0.2
6876037,2002401001,Bidania-Goiatz,0.2
6876095,2002401001,Bidania-Goiatz,0.2
6876068,2002401001,Bidania-Goiatz,0.2
6876058,2002401001,Bidania-Goiatz,0.2
6876076,2002401001,Bidania-Goiatz,0.2
6876080,2002401001,Bidania-Goiatz,0.2
6875008,2002401001,Bidania-Goiatz,0.2
6777004,2002401001,Bidania-Goiatz,0.2
6877035,2002401001,Bidania-Goiatz,0.2
6877027,2002401001,Bidania-Goiatz,0.2
6676003,2002401001,Bidania-Goiatz,0.2
6676005,2002401001,Bidania-Goiatz,0.2
6777028,2002401001,Bidania-Goiatz,0.2
6877008,2002401001,Bidania-Goiatz,0.2
6977005,2002401001,Bidania-Goiatz,0.2
6877002,2002401001,Bidania-Goiatz,0.2
6876092,2002401001,Bidania-Goiatz,0.2
6876069,2002401001,Bidania-Goiatz,0.2
6876023,2002401001,Bidania-Goiatz,0.2
6775003,2002401001,Bidania-Goiatz,0.2
6876054,2002401001,Bidania-Goiatz,0.2
6776005,2002401001,Bidania-Goiatz,0.2
6876057,2002401001,Bidania-Goiatz,0.2
6775004,2002401001,Bidania-Goiatz,0.2
6775006,2002401001,Bidania-Goiatz,0.2
6775001,2002401001,Bidania-Goiatz,0.2
6777032,2002401001,Bidania-Goiatz,0.2
6876061,2002401001,Bidania-Goiatz,0.2
6876090,2002401001,Bidania-Goiatz,0.2
6876072,2002401001,Bidania-Goiatz,0.2
6876033,2002401001,Bidania-Goiatz,0.2
6777006,2002401001,Bidania-Goiatz,0.2
6876050,2002401001,Bidania-Goiatz,0.2
6877022,2002401001,Bidania-Goiatz,0.2
6877045,2002401001,Bidania-Goiatz,0.2
6777039,2002401001,Bidania-Goiatz,0.2
5763011,2002601001,Zerain,0.1
5763010,2002601001,Zerain,0.1
5763005,2002601001,Zerain,0.1
6062013,2002601001,Zerain,0.1
5962073,2002601001,Zerain,0.1
5763017,2002601001,Zerain,0.1
5962041,2002601001,Zerain,0.1
6389006,2002701002,Zestoa,0.5
6289063,2002701002,Zestoa,0.5
5992031,2002701002,Zestoa,0.5
5992032,2002701002,Zestoa,0.5
5891019,2002701002,Zestoa,0.5
6089065,2002701002,Zestoa,0.5
6088062,2002701001,Zestoa,0.8
6087034,2002701001,Zestoa,0.8
6088001,2002701001,Zestoa,0.8
6289051,2002701002,Zestoa,0.5
6187006,2002701001,Zestoa,0.8
5986006,2002701001,Zestoa,0.8
6287024,2002701002,Zestoa,0.5
6287020,2002701002,Zestoa,0.5
6387016,2002701002,Zestoa,0.5
6387013,2002701002,Zestoa,0.5
6088009,2002701001,Zestoa,0.8
6287014,2002701002,Zestoa,0.5
6087015,2002701001,Zestoa,0.8
6087016,2002701001,Zestoa,0.8
6089057,2002701002,Zestoa,0.5
6088038,2002701001,Zestoa,0.8
6087005,2002701001,Zestoa,0.8
6087013,2002701001,Zestoa,0.8
6087014,2002701001,Zestoa,0.8
6087143,2002701001,Zestoa,0.8
5891038,2002701002,Zestoa,0.5
8177065,2003101001,Elduain,0.1
8176007,2003101001,Elduain,0.1
8176006,2003101001,Elduain,0.1
8176004,2003101001,Elduain,0.1
8176003,2003101001,Elduain,0.1
8177054,2003101001,Elduain,0.1
4785259,2003201005,Elgoibar,0.5
4784163,2003201007,Elgoibar,0.5
4784167,2003201007,Elgoibar,0.5
4784166,2003201007,Elgoibar,0.5
4784165,2003201007,Elgoibar,0.5
4885117,2003201003,Elgoibar,0.7
4884035,2003201010,Elgoibar,0.4
4785137,2003201001,Elgoibar,0.6
4785056,2003201008,Elgoibar,0.4
4785120,2003201003,Elgoibar,0.7
4885108,2003201010,Elgoibar,0.4
4785220,2003201003,Elgoibar,0.7
4886033,2003201003,Elgoibar,0.7
4784034,2003201003,Elgoibar,0.7
5082002,2003201010,Elgoibar,0.4
4886047,2003201003,Elgoibar,0.7
4885010,2003201006,Elgoibar,0.4
4885009,2003201006,Elgoibar,0.4
4785221,2003201005,Elgoibar,0.5
4886051,2003201003,Elgoibar,0.7
4884005,2003201010,Elgoibar,0.4
4884003,2003201010,Elgoibar,0.4
4884038,2003201010,Elgoibar,0.4
4984010,2003201010,Elgoibar,0.4
4884057,2003201010,Elgoibar,0.4
4684034,2003201001,Elgoibar,0.6
7977057,2002301001,Berrobi,0.2
7977017,2002301001,Berrobi,0.2
7977009,2002301001,Berrobi,0.2
7877021,2002301001,Berrobi,0.2
7877027,2002301001,Berrobi,0.2
7977103,2002301001,Berrobi,0.2
7977089,2002301001,Berrobi,0.2
7977080,2002301001,Berrobi,0.2
7977079,2002301001,Berrobi,0.2
7977113,2002301001,Berrobi,0.2
7977114,2002301001,Berrobi,0.2
7977023,2002301001,Berrobi,0.2
7977021,2002301001,Berrobi,0.2
7977051,2002301001,Berrobi,0.2
7977119,2002301001,Berrobi,0.2
7977005,2002301001,Berrobi,0.2
3863117,2003401001,Eskoriatza,0.7
3762007,2003401002,Eskoriatza,0.8
3762012,2003401002,Eskoriatza,0.8
3863075,2003401001,Eskoriatza,0.7
3863074,2003401002,Eskoriatza,0.8
3862002,2003401002,Eskoriatza,0.8
3361009,2003401002,Eskoriatza,0.8
3361002,2003401002,Eskoriatza,0.8
3962021,2003401002,Eskoriatza,0.8
3662010,2003401002,Eskoriatza,0.8
3863112,2003401002,Eskoriatza,0.8
3863101,2003401002,Eskoriatza,0.8
3863105,2003401002,Eskoriatza,0.8
3863108,2003401002,Eskoriatza,0.8
3560010,2003401002,Eskoriatza,0.8
3661009,2003401002,Eskoriatza,0.8
3661016,2003401002,Eskoriatza,0.8
3761001,2003401002,Eskoriatza,0.8
3960003,2003401002,Eskoriatza,0.8
3361016,2003401002,Eskoriatza,0.8
