Referencia,biblioteca_walk,biblioteca_bike,biblioteca_car,biblioteca_pt,centros_salud_walk,centros_salud_bike,centros_salud_car,centros_salud_pt,farmacia_walk,farmacia_bike,farmacia_car,farmacia_pt,hospital_walk,hospital_bike,hospital_car,hospital_pt
8696007,6,3,4,22,6,3,1,6,2,1,1,5,63,30,10,32
8696003,6,3,4,21,7,3,2,3,2,1,1,0,62,30,10,28
8696002,6,3,4,22,7,3,1,6,2,1,1,5,62,30,10,32
8696011,9,4,2,8,3,1,1,2,5,2,3,7,68,33,12,29
8697586,10,5,6,9,14,7,2,12,3,1,2,3,76,36,11,24
8092061,25,12,4,23,26,12,5,23,23,11,5,21,74,36,10,40
8095173,21,10,11,13,21,10,10,25,6,3,8,5,63,30,13,28
8797349,12,6,1,12,21,10,8,16,11,5,1,11,85,41,12,33
8696021,7,3,2,6,1,0,1,1,3,2,2,6,68,33,12,27
8696031,6,3,1,2,2,1,1,3,2,1,1,0,69,33,12,26
8696027,4,2,1,3,3,1,1,2,2,1,3,5,71,34,12,24
8696026,3,2,1,3,4,2,1,4,4,2,1,4,73,35,12,24
8696024,2,1,1,2,5,2,1,4,3,2,1,3,73,35,12,24
8696023,3,2,1,3,3,2,1,3,2,1,3,5,72,35,12,24
8696022,4,2,1,3,6,3,1,5,3,2,3,6,74,36,12,26
8696091,4,2,2,3,6,3,1,5,3,1,2,3,74,36,12,26
8696146,2,1,1,2,4,2,1,4,2,1,1,2,73,35,12,24
7896006,42,20,9,29,43,21,9,43,42,20,9,31,107,51,16,52
8696081,4,2,1,3,3,2,1,3,2,1,3,5,72,34,12,24
8696142,5,2,1,3,4,2,1,3,2,1,3,5,73,35,12,24
8696141,4,2,1,4,2,1,1,2,1,1,2,4,71,34,12,25
7895039,51,24,11,32,51,25,11,46,47,23,11,34,115,55,18,55
8696140,4,2,1,4,2,1,1,2,1,1,2,4,71,34,12,25
7895024,48,23,10,27,48,23,10,41,44,21,11,34,112,54,17,50
7795013,57,27,12,38,59,28,12,53,54,26,12,41,122,59,19,62
8195306,5,3,3,5,0,0,3,0,4,2,2,4,48,23,7,26
8696316,6,3,5,21,4,2,1,4,5,3,1,8,67,32,11,31
7891019,15,7,3,14,16,8,3,15,13,6,2,12,101,49,13,50
8495102,9,5,2,9,6,3,1,16,6,3,1,6,33,16,6,15
8194189,24,11,4,22,24,12,4,22,6,3,1,6,63,30,7,33
8095189,25,12,4,15,25,12,4,29,16,8,3,12,71,34,9,33
7891024,15,7,3,14,16,8,3,15,13,6,2,12,101,49,13,50
8696254,4,2,4,18,5,2,2,5,6,3,4,5,69,33,11,28
8696250,5,2,1,4,2,1,1,2,1,0,2,4,71,34,12,25
8696280,5,2,1,4,3,1,1,2,1,0,3,4,71,34,12,25
8696259,4,2,1,4,5,2,1,4,2,1,3,6,73,35,11,26
8696287,3,1,1,3,5,2,1,5,2,1,1,2,74,35,11,26
8696286,4,2,1,3,5,3,1,5,3,1,3,6,74,35,11,26
8696285,3,2,2,3,5,3,1,5,2,1,2,2,74,36,12,26
8696284,4,2,1,3,5,2,1,5,3,1,3,6,73,35,11,26
7891028,20,10,4,18,21,10,4,19,22,10,4,20,103,50,13,54
8696283,4,2,1,3,6,3,1,5,3,1,1,3,74,36,12,26
8397714,7,3,2,7,10,5,2,27,4,2,1,4,59,28,9,27
8697409,9,4,3,8,26,12,6,20,25,12,6,41,80,38,11,31
8697410,7,3,3,6,24,12,6,19,24,11,6,40,78,37,11,29
8697426,9,4,3,8,26,12,6,20,25,12,6,41,80,38,11,31
8496195,13,6,4,12,8,4,3,8,7,3,3,6,61,29,10,33
8697416,8,4,3,7,24,12,6,19,24,11,6,40,78,38,11,30
8594152,13,6,1,11,19,9,4,21,11,5,1,12,39,19,6,33
8697422,9,4,2,8,26,12,7,20,6,3,2,5,80,38,12,31
8594134,31,15,5,29,28,13,5,25,33,16,5,30,53,26,9,43
8697424,7,3,2,3,28,13,7,16,4,2,2,1,78,38,12,27
7790011,31,15,3,28,33,16,3,30,32,15,3,29,126,60,14,65
8697425,4,2,2,3,6,3,2,6,2,1,2,2,75,36,12,27
8697396,4,2,2,3,6,3,2,6,2,1,2,2,75,36,12,27
8697394,5,2,2,4,8,4,2,7,3,2,2,3,76,37,12,28
8697415,5,2,2,4,8,4,2,7,3,2,2,3,76,37,12,28
8697387,5,3,2,5,8,4,2,7,4,2,2,3,77,37,12,28
8696289,3,2,1,3,6,3,1,5,2,1,1,1,75,36,11,26
7995026,44,21,7,27,44,21,7,42,36,18,7,27,94,45,14,48
7995004,44,21,7,27,44,21,7,43,37,18,7,27,95,45,14,49
7895014,47,23,11,38,48,23,11,52,44,21,13,40,112,54,18,61
7895017,47,23,11,38,48,23,11,52,44,21,13,40,112,54,18,61
7895015,47,23,11,38,48,23,11,52,44,21,13,40,112,54,18,61
7996015,37,18,8,30,37,18,8,44,33,16,9,30,101,49,15,53
8696153,4,2,5,19,5,2,1,4,7,3,4,6,69,33,11,28
7996019,38,18,8,9,39,19,8,24,36,17,8,12,103,49,15,33
7896055,44,21,9,34,45,22,9,48,40,19,9,36,109,52,16,57
7895060,45,22,10,26,45,22,10,41,41,20,10,28,109,52,16,49
7896012,40,19,9,10,42,20,9,24,41,20,9,12,105,51,16,33
7996002,38,18,8,32,39,19,8,46,34,16,9,31,102,49,15,55
8596009,11,5,4,26,18,9,7,11,4,2,2,4,55,26,9,35
8596042,11,5,4,26,18,9,7,11,4,2,2,4,55,26,9,35
7895053,51,25,11,38,51,25,11,52,44,21,13,40,102,49,18,61
7996010,41,20,7,33,43,21,7,48,46,22,7,35,106,51,14,56
7896063,38,18,9,29,40,19,9,43,39,19,9,31,103,50,16,52
7896010,38,18,8,33,39,19,8,48,42,20,8,36,103,49,15,57
8192031,36,17,5,21,37,18,5,22,36,17,4,7,59,28,8,31
7896056,38,18,8,30,40,19,8,44,42,20,9,32,103,50,15,53
7896007,37,18,8,28,38,18,8,42,40,19,8,30,102,49,15,51
8196271,8,4,3,7,3,2,3,3,6,3,2,6,50,24,7,28
8494127,9,4,1,8,6,3,3,5,11,5,1,10,28,14,5,24
8494119,1,1,1,1,12,6,3,10,3,1,1,3,29,14,5,25
7895007,51,25,9,33,51,25,9,49,44,21,8,33,102,49,15,55
7895003,47,23,11,38,48,23,11,52,44,21,13,40,112,54,18,61
8297088,4,2,1,3,3,2,1,3,0,0,1,0,57,27,8,19
8394055,26,12,4,22,31,15,5,27,23,11,5,6,5,2,3,1
8295063,15,7,6,13,5,2,1,4,1,0,1,1,36,17,5,14
7895041,47,22,10,28,47,23,10,42,43,21,10,30,111,53,17,51
7895027,48,23,10,29,48,23,10,43,44,21,10,31,112,54,17,52
8697155,10,5,3,10,6,3,1,1,6,3,1,3,80,39,10,31
7896022,51,24,11,32,51,25,11,46,47,22,11,34,115,55,18,55
7896021,48,23,10,32,50,24,10,47,47,22,10,35,113,54,17,56
7896008,47,23,10,31,48,23,10,46,46,22,10,34,112,54,17,55
7896028,47,23,10,29,47,23,10,43,43,21,10,31,111,53,17,52
7995061,31,15,5,20,31,15,5,36,24,11,5,21,84,41,12,42
7896027,42,20,9,27,44,21,9,41,39,19,9,29,107,51,16,50
7896045,42,20,9,29,43,21,9,43,42,20,9,31,107,51,16,52
7896032,46,22,10,33,48,23,10,48,47,23,10,36,111,54,17,57
7796001,58,28,12,39,59,29,12,53,55,26,12,41,123,59,19,62
8297457,4,2,0,4,5,3,2,5,3,2,1,3,62,30,9,23
7795022,88,42,18,68,86,41,16,70,54,26,13,41,122,58,19,56
8497327,9,4,4,7,14,7,4,13,1,0,1,1,64,31,9,30
7795029,73,35,14,61,71,34,12,63,73,35,12,61,131,63,20,50
8796250,5,2,2,4,13,6,5,12,7,4,1,7,79,38,13,30
8796249,6,3,2,6,12,6,5,11,5,2,1,5,79,38,13,31
8796237,5,3,2,7,14,7,5,9,12,6,5,7,80,38,13,32
8495119,17,8,3,15,5,3,1,5,5,2,1,4,36,17,6,25
8495120,17,8,2,15,7,3,1,6,6,3,1,6,36,17,6,26
7795002,89,43,16,69,87,42,14,71,89,43,14,69,130,63,19,58
8495118,17,8,3,16,6,3,1,5,4,2,1,4,36,17,6,24
7795016,91,44,18,71,89,43,16,73,55,26,12,39,123,59,19,60
8697588,7,3,2,6,6,3,2,10,1,1,1,1,79,38,9,26
7695021,87,42,17,68,85,41,14,70,87,42,15,68,132,63,20,57
7891033,17,8,3,16,18,9,4,16,19,9,4,17,103,50,14,52
7695002,76,37,16,69,74,36,14,69,76,37,14,69,145,70,21,63
4878035,9,4,1,124,78,38,9,50,43,21,5,39,144,69,13,66
4878036,9,4,1,124,78,38,9,50,43,21,5,39,144,69,13,66
4775073,26,12,7,23,23,11,11,20,25,12,9,23,177,85,24,71
4775070,24,12,7,22,21,10,11,19,20,10,10,41,176,84,24,70
4575022,62,30,16,56,56,27,7,51,58,28,7,50,137,66,17,97
4775003,22,11,5,21,18,9,4,18,19,9,3,17,155,74,15,64
4775050,25,12,6,23,22,10,4,20,23,11,4,19,157,76,15,65
4573012,48,23,9,44,51,24,9,46,51,25,8,45,141,68,14,63
4573003,39,19,8,36,55,26,10,49,55,27,9,48,120,58,15,65
4872002,48,23,11,43,51,25,10,46,33,16,7,30,136,65,17,63
4570013,47,23,6,20,52,25,6,24,45,22,4,17,52,25,6,24
4469001,37,18,5,32,42,20,5,33,35,17,3,28,41,20,5,33
4775039,29,14,5,26,25,12,4,23,26,13,4,22,157,75,14,63
4873006,25,12,6,23,29,14,6,27,11,5,2,10,137,66,12,55
4773167,26,12,6,24,27,13,5,25,11,5,3,10,116,56,12,41
4774017,7,3,5,6,7,3,1,6,6,3,1,33,136,65,15,46
4774016,7,3,5,7,7,3,1,4,6,3,1,31,136,65,15,44
4774015,7,3,5,7,4,2,1,4,3,1,1,31,136,65,15,44
4774014,7,3,5,7,4,2,1,4,3,1,1,31,136,65,15,44
5177007,77,37,24,186,102,49,17,93,111,53,24,101,157,75,28,94
4774335,7,3,3,7,4,2,3,4,3,1,3,31,136,65,14,44
4274012,16,8,3,14,131,63,25,105,41,20,6,38,130,63,25,105
5176007,69,33,23,179,94,45,17,85,102,49,24,93,149,72,28,86
4773040,23,11,5,21,24,12,4,22,13,6,2,12,114,55,10,43
4274016,16,8,3,14,131,63,25,105,41,20,6,38,130,63,25,105
4675040,29,14,6,26,25,12,4,22,26,13,4,22,145,70,15,69
4376016,58,28,13,52,71,34,9,59,42,20,4,38,117,56,17,92
4773076,24,12,5,22,27,13,4,24,11,5,2,10,117,56,11,44
4873020,18,9,5,16,22,11,4,20,4,2,4,4,130,62,13,49
5177004,77,37,24,186,102,49,17,93,111,53,25,101,157,75,28,94
4374007,14,7,3,12,88,43,18,80,59,29,10,54,130,63,24,109
4672035,36,17,7,32,37,18,6,33,21,10,4,19,117,56,11,50
4672023,36,17,7,33,37,18,6,34,21,10,4,19,117,56,11,50
4774133,2,1,2,2,9,4,2,8,2,1,1,1,134,64,13,48
4774132,3,1,2,2,10,5,2,8,2,1,1,1,134,65,13,48
4774131,3,1,2,2,10,5,2,9,2,1,1,2,134,65,13,49
4675069,30,15,6,27,26,13,4,24,28,13,4,23,143,69,15,70
4774192,3,1,2,2,10,5,2,9,2,1,1,2,134,65,13,49
4774167,3,1,2,2,10,5,2,9,2,1,1,2,134,65,13,49
4774205,3,1,2,2,10,5,2,9,2,1,1,2,134,65,13,49
4774204,4,2,2,2,11,5,2,9,3,1,1,2,136,65,13,49
4774203,4,2,2,2,11,5,2,9,3,1,1,2,136,65,13,49
4774202,3,1,2,2,10,5,2,9,2,1,1,2,134,65,13,49
5293089,5,3,1,5,14,7,2,12,6,3,2,5,101,48,12,36
5293088,4,2,1,4,12,6,2,11,5,2,1,4,99,48,12,35
5193018,14,7,2,14,20,10,3,16,15,7,2,15,88,42,10,29
5294102,8,4,1,7,3,1,1,2,4,2,1,4,110,53,12,34
5491060,48,23,8,43,53,25,8,46,48,23,8,44,141,68,18,70
5491061,48,23,8,43,53,25,8,46,48,23,8,44,141,68,18,70
5492042,43,21,7,39,47,23,6,42,44,21,7,39,144,69,16,70
5488002,111,53,15,97,116,56,15,98,111,54,15,97,128,62,18,111
5394006,22,11,4,20,18,9,4,16,19,9,4,17,124,60,15,47
5892003,63,30,7,54,55,26,7,50,59,28,8,52,210,101,22,58
5393001,28,13,4,25,28,14,4,26,28,13,4,25,130,62,15,55
4765047,14,7,3,12,13,6,3,12,11,5,3,10,115,55,14,39
4765056,12,6,3,10,11,5,2,10,8,4,2,8,117,56,15,37
4765058,13,6,3,11,12,6,2,11,10,5,2,9,118,57,15,38
4765059,10,5,3,8,9,4,2,8,6,3,2,6,117,56,15,35
4662010,55,27,10,50,59,28,10,53,55,26,9,50,168,81,24,85
4661001,63,30,10,57,67,32,11,60,63,30,12,57,176,85,25,92
4765083,15,7,3,12,14,7,3,12,11,5,3,10,113,54,14,39
4666012,31,15,5,38,27,13,4,35,27,13,4,35,97,46,12,44
4567028,62,30,7,13,58,28,6,10,58,28,6,10,67,32,10,19
4960001,96,46,21,87,99,48,21,90,98,47,21,89,213,102,35,122
4459002,137,66,38,124,128,61,22,116,133,64,38,120,176,84,36,148
4458001,156,75,38,140,147,71,22,133,152,73,38,136,195,94,36,165
4658001,121,58,19,110,125,60,19,113,118,57,18,107,191,92,33,145
5059006,121,58,24,110,126,60,24,114,121,58,23,110,210,101,45,117
5063013,38,18,4,32,45,22,5,34,30,14,3,27,176,85,20,61
4765188,12,6,3,10,11,5,2,10,8,4,2,8,117,56,15,37
4568011,78,37,9,19,63,30,6,13,76,36,8,16,73,35,10,23
4568004,76,36,9,18,60,29,6,12,74,35,8,15,70,34,10,22
4966002,27,13,3,25,34,16,5,31,27,13,2,24,171,82,24,76
4462004,80,39,12,72,74,36,11,67,76,37,11,69,110,53,23,99
4560002,86,41,10,78,90,43,11,81,86,41,12,78,156,75,25,113
4961001,63,30,9,56,67,32,10,60,62,30,9,57,206,99,31,103
4858001,116,56,22,105,119,57,22,108,112,54,22,102,207,99,36,141
5060001,117,56,24,106,120,58,24,109,117,56,23,106,210,101,45,116
5059005,128,62,24,116,133,64,24,120,128,62,23,116,217,104,45,123
4665028,31,15,5,28,25,12,4,23,27,13,4,25,109,52,17,54
5580047,13,6,3,12,8,4,3,8,9,4,2,8,217,104,32,68
5580046,13,6,3,12,8,4,3,8,9,4,2,8,217,104,32,68
5681220,10,5,3,9,15,7,4,14,3,1,2,3,223,107,36,73
5581072,10,5,2,9,7,4,2,8,6,3,2,7,223,107,32,72
5581071,8,4,3,8,6,3,3,6,4,2,2,4,221,106,33,70
5681185,10,5,2,9,14,7,3,13,5,2,2,5,225,108,35,72
5681101,10,5,3,11,15,7,4,16,3,1,2,4,223,107,35,72
5681096,9,5,2,9,12,6,3,11,6,3,2,5,225,108,34,72
5681095,11,5,2,10,14,7,3,12,7,3,2,6,226,109,34,73
5380002,51,24,10,46,46,22,10,42,46,22,9,42,161,78,26,97
5681089,11,5,2,10,14,7,3,12,7,3,2,6,226,109,34,73
5679003,18,8,3,15,18,9,4,17,19,9,4,18,198,95,36,82
5781009,24,11,5,21,29,14,6,26,17,8,4,15,237,114,38,83
5581097,17,8,4,15,14,7,4,13,13,6,3,12,163,78,18,70
5681108,13,6,2,12,17,8,3,15,8,4,2,7,228,109,35,74
5681107,13,6,2,12,17,8,4,15,8,4,2,7,228,109,35,74
5681106,13,6,2,12,17,8,4,15,8,4,2,7,228,109,35,74
5681105,10,5,2,12,14,7,3,15,5,3,2,7,225,108,35,74
5680084,12,6,3,11,18,9,4,16,5,2,2,5,225,108,36,73
5680101,3,2,1,3,9,4,2,8,6,3,2,6,211,102,34,71
5580034,17,8,3,16,15,7,3,14,14,7,2,12,231,111,32,76
5581088,6,3,3,6,8,4,3,5,3,2,1,3,222,107,34,69
5681121,13,6,2,12,17,8,3,15,8,4,2,7,228,109,35,74
5681120,10,5,2,9,14,7,3,13,5,3,2,5,225,108,35,72
5681119,13,6,2,12,17,8,4,15,8,4,2,7,228,109,35,74
5376002,128,61,27,85,86,41,14,54,86,41,13,53,137,66,20,67
5678003,44,21,8,39,45,22,8,41,49,24,9,43,193,93,41,106
5778011,41,20,6,36,42,20,7,38,46,22,7,40,190,91,39,103
5378008,78,37,10,70,73,35,10,66,73,35,9,66,204,98,31,105
5281001,59,28,11,54,57,27,11,52,55,27,10,50,146,70,24,109
5383003,79,38,15,72,77,37,15,70,75,36,14,68,108,52,21,98
5681141,10,5,2,9,14,7,3,13,5,2,2,5,225,108,35,72
5681145,7,3,1,6,9,4,2,8,3,1,1,2,222,107,34,69
5680195,12,6,3,11,17,8,4,16,5,2,2,4,225,108,35,72
5781003,27,13,5,24,30,15,6,28,22,10,5,20,227,109,38,80
5680092,10,5,3,11,15,7,4,16,3,1,2,4,223,107,35,72
5681115,10,5,2,9,15,7,3,14,3,1,1,3,223,107,35,73
5680094,12,6,3,11,17,8,4,16,5,2,2,4,225,108,35,72
5681137,9,4,2,8,12,6,3,11,5,3,1,5,225,108,34,71
5681151,10,5,2,9,12,6,3,11,6,3,1,5,225,108,34,72
5780009,17,8,4,15,23,11,5,21,10,5,3,9,224,108,37,77
5680348,9,4,1,6,9,4,2,10,13,6,2,10,207,99,35,74
5680291,7,3,2,6,12,6,3,11,7,3,1,6,218,105,35,69
5479012,29,14,5,26,24,12,5,22,25,12,4,22,201,97,31,68
5479016,26,13,5,24,21,10,5,20,22,11,4,20,202,97,31,66
5479008,25,12,4,23,20,10,4,18,20,10,4,18,206,99,31,70
5479020,29,14,5,27,24,12,5,22,25,12,5,23,201,97,32,68
5479006,26,13,5,24,21,10,5,20,22,10,4,20,205,98,31,70
5479002,26,13,5,24,21,10,5,19,22,10,4,20,205,98,31,71
5583001,52,25,11,47,54,26,11,49,49,24,10,45,132,63,24,105
5781001,18,9,4,17,22,11,5,20,13,6,3,12,233,112,36,79
5781005,20,10,4,18,24,12,5,22,15,7,3,14,235,113,36,81
5781017,30,14,6,27,34,16,7,31,25,12,5,23,230,111,39,83
5778010,45,22,8,40,46,22,9,42,50,24,9,44,194,93,41,107
8491107,14,7,3,13,24,12,5,20,12,6,2,11,74,36,7,43
8491139,27,13,6,25,23,11,4,21,8,4,1,7,70,34,10,39
8291178,16,8,5,22,15,7,5,14,15,7,5,13,51,25,7,32
8390241,7,4,2,14,9,4,2,8,6,3,4,6,70,34,10,27
8390235,6,3,2,13,8,4,2,8,5,2,4,5,69,33,10,26
8589050,51,25,9,47,60,29,10,53,49,24,9,45,111,53,14,73
8390236,7,3,2,13,8,4,2,8,5,3,4,5,69,33,10,26
8688056,75,36,14,69,85,41,16,72,73,35,13,67,135,65,18,87
8390242,9,4,2,15,10,5,3,9,9,4,3,8,71,34,9,28
8291182,10,5,2,16,8,4,2,7,13,6,4,12,61,30,8,26
8491055,18,9,4,24,19,9,4,17,3,1,1,2,65,31,10,38
8291010,12,6,2,18,10,5,2,9,11,5,4,10,55,27,8,28
8291007,13,6,3,19,12,6,3,11,14,7,4,13,58,28,8,29
8391004,15,7,5,20,15,7,4,13,8,4,2,6,56,27,11,36
8391012,14,7,5,24,14,7,4,17,7,3,2,11,57,27,11,40
8391052,16,8,3,22,17,8,2,15,9,5,1,9,60,29,9,38
8391030,16,8,3,22,17,8,3,15,6,3,1,5,60,29,9,38
8391017,16,8,3,22,17,8,3,15,6,3,1,5,60,29,9,38
8391033,16,8,4,21,17,8,3,15,2,1,1,2,63,30,10,37
8291013,12,6,2,18,10,5,2,9,11,5,4,10,55,27,8,28
8391010,11,5,3,18,12,6,2,11,11,5,1,10,69,33,8,33
8491022,14,7,4,20,15,7,3,14,20,10,3,19,72,35,9,36
8491033,17,8,5,15,24,12,4,22,9,5,1,9,71,34,9,42
8491018,16,8,4,13,17,8,3,7,15,7,4,16,74,36,8,29
8491035,24,11,4,19,19,9,3,18,12,6,2,11,73,35,8,39
8491029,21,10,4,19,24,11,4,22,16,8,3,15,78,38,8,43
8491032,15,7,3,14,25,12,5,20,13,6,2,12,75,36,8,43
8192006,29,14,6,33,28,13,5,25,26,12,5,23,55,26,9,39
8292048,13,6,4,19,13,6,3,12,7,4,2,7,50,24,7,34
8589019,54,26,12,57,56,27,11,51,60,29,10,55,116,56,15,70
8391207,13,6,3,19,14,7,3,12,6,3,2,5,50,24,8,34
8788001,78,38,16,71,88,42,18,75,76,37,15,69,138,66,20,98
8491103,21,10,4,27,22,11,4,20,14,7,1,13,76,36,9,42
8391081,4,2,4,11,5,2,3,5,1,1,1,1,62,30,11,26
8491117,16,8,3,14,26,12,5,21,14,7,2,13,75,36,8,44
8391149,3,1,2,10,4,2,2,3,3,1,4,2,62,30,9,25
8491159,16,8,3,15,26,13,5,18,14,7,2,13,76,36,7,41
8391035,2,1,2,9,1,0,1,1,2,1,2,2,62,30,10,21
8491038,17,8,3,15,27,13,5,18,15,7,2,14,76,37,7,42
8391453,7,3,4,14,9,4,4,9,4,2,6,4,67,32,11,28
8391441,7,3,4,14,9,5,4,9,4,2,5,4,67,32,11,28
8391398,8,4,4,15,9,4,4,8,4,2,5,4,66,32,9,29
8391086,4,2,4,11,5,2,3,5,1,1,1,1,62,30,11,26
8391144,3,1,0,10,4,2,1,3,3,1,3,3,64,31,10,24
8192005,36,17,5,27,33,16,5,29,31,15,5,26,58,28,8,41
8491178,20,10,6,18,24,12,5,22,7,4,2,7,63,30,11,42
8292066,21,10,5,26,21,10,4,19,13,6,3,12,47,22,8,34
8292051,20,10,4,25,21,10,4,19,16,8,4,15,43,21,7,28
8292003,24,11,5,33,24,12,5,25,20,10,4,23,44,21,8,25
8391125,3,2,5,10,5,3,4,5,1,0,3,1,64,31,12,24
8292021,21,10,5,26,22,10,5,18,17,8,5,16,42,20,7,28
8292067,24,11,5,33,24,12,5,25,20,10,4,23,44,21,8,25
8391494,10,5,3,16,11,5,3,10,5,3,4,5,68,32,8,30
8391173,4,2,5,11,6,3,3,6,0,0,1,0,64,31,12,25
8391452,4,2,5,11,7,3,3,6,0,0,1,0,64,31,12,25
8390245,17,8,4,23,19,9,3,17,14,7,5,13,76,37,9,37
8390165,15,7,4,21,17,8,3,16,12,6,5,11,74,36,9,35
8290105,9,4,2,14,8,4,2,7,7,4,1,6,67,32,9,23
8291091,10,5,2,16,8,4,3,8,8,4,2,8,65,31,9,26
8290112,8,4,2,14,7,3,2,6,6,3,1,5,66,32,9,22
8491119,16,8,4,22,17,8,3,16,15,7,3,13,74,36,8,36
8391255,14,7,3,20,15,7,3,13,4,2,1,4,61,29,9,35
8995130,22,11,6,20,19,9,4,17,10,5,2,9,103,50,15,46
8996559,10,5,5,9,7,4,3,7,4,2,4,3,114,55,15,35
8895114,15,7,5,14,12,6,2,11,3,1,1,3,108,52,14,40
8995126,11,5,4,10,8,4,2,8,4,2,1,4,110,53,14,37
9096002,22,11,4,18,37,18,5,34,1,1,1,17,120,58,9,36
9096013,22,11,5,18,37,18,5,33,1,1,3,17,120,58,8,36
9095037,18,8,5,16,19,9,7,17,6,3,4,5,125,60,9,39
8896069,11,5,3,10,8,4,1,7,8,4,2,6,108,52,14,32
8896093,14,7,4,13,11,5,3,24,9,4,3,7,106,51,15,36
8896219,16,8,4,14,10,5,3,24,4,2,1,4,107,51,15,36
8896230,12,6,3,11,8,4,2,7,3,2,1,3,108,52,14,32
8997001,55,27,2,44,52,25,1,33,52,25,2,41,108,52,12,55
8995054,11,5,5,10,8,4,3,7,4,2,4,4,114,55,16,36
8995056,10,5,4,9,8,4,7,7,4,2,7,4,115,55,17,35
8995044,11,5,3,10,8,4,6,7,4,2,7,4,116,56,16,36
8996359,8,4,3,7,5,3,1,4,3,2,2,3,111,53,14,35
8996371,10,5,4,9,7,3,1,6,5,2,1,3,110,53,15,34
8996372,10,5,4,9,7,3,1,6,5,2,1,3,110,53,15,34
8996269,8,4,4,7,5,3,7,5,2,1,7,1,115,55,17,33
8996270,8,4,5,9,6,3,3,6,2,1,4,3,114,55,15,35
8895041,14,7,5,13,10,5,2,9,0,0,1,1,107,51,14,38
8895039,27,13,5,25,17,8,5,30,16,7,4,43,97,46,13,51
9095014,28,13,14,25,25,12,16,23,18,9,12,16,128,62,20,52
9095028,28,13,7,25,25,12,9,23,26,13,5,24,128,62,14,52
8995109,31,15,7,29,29,14,10,26,22,10,6,20,112,54,18,56
9095002,30,14,7,27,27,13,9,25,27,13,5,24,130,63,14,54
8994085,31,15,6,29,29,14,8,26,22,10,5,20,118,57,15,56
8893044,43,21,9,32,40,19,6,29,31,15,5,23,100,48,13,58
8893017,44,21,9,33,41,20,6,30,32,15,5,24,101,49,13,59
8993025,49,24,9,38,46,22,10,36,39,19,7,36,115,55,12,65
8793006,60,29,11,55,61,29,11,56,46,22,10,42,83,40,15,72
8896323,12,6,4,11,9,4,2,8,7,3,2,5,109,52,15,33
8995202,11,5,5,10,9,4,3,8,5,2,4,5,115,55,16,37
8995007,31,15,7,29,29,14,9,26,22,10,5,20,112,54,18,56
8994051,31,15,8,28,28,13,5,25,26,12,8,23,107,52,16,54
8994090,31,15,8,28,28,13,5,25,18,9,4,18,107,52,16,54
8893013,44,21,9,32,41,19,7,30,32,15,5,23,99,48,13,59
8893012,45,22,9,33,46,22,8,51,32,16,5,24,98,47,13,60
8893011,45,22,9,33,46,22,8,51,32,16,5,24,98,47,13,60
8893010,45,22,9,33,41,20,7,31,32,16,5,24,99,48,13,60
8993003,48,23,10,34,46,22,8,31,38,18,9,33,108,52,14,60
8994017,34,16,6,23,32,15,9,20,24,12,5,21,119,57,16,49
8993007,45,22,9,37,43,21,8,35,35,17,7,32,114,55,15,64
8993008,46,22,9,38,43,21,8,36,36,17,7,33,115,55,15,65
9095023,30,14,7,27,27,13,9,25,20,10,5,18,130,63,14,54
9095022,34,16,7,31,31,15,9,29,24,12,5,22,135,65,14,56
9095021,30,14,7,27,27,13,9,25,27,13,5,24,130,63,14,54
9095020,34,16,6,31,31,15,9,29,24,12,5,22,135,65,16,56
8993019,46,22,9,38,43,21,8,36,36,17,7,33,115,55,15,65
9095016,34,16,6,31,31,15,9,29,24,12,5,22,135,65,16,56
8996202,9,4,4,8,6,3,7,6,3,1,7,2,115,55,17,34
8996201,10,5,4,9,7,4,7,7,4,2,7,3,115,55,17,35
8994070,32,15,6,28,29,14,9,26,22,11,5,19,121,58,16,55
8893033,49,23,10,19,50,24,9,37,36,17,5,10,103,49,13,46
8893047,47,23,9,35,44,21,7,33,35,17,5,26,101,49,12,62
8896396,12,6,3,11,8,4,1,8,8,4,2,7,109,52,14,33
9192001,57,28,13,67,54,26,13,49,53,26,13,48,155,75,19,91
8994038,26,12,5,23,23,11,8,21,16,8,4,14,121,58,16,50
8993011,46,22,10,36,43,21,8,33,36,17,9,35,110,53,14,62
8996191,13,6,3,10,14,7,5,12,16,8,4,14,128,62,15,44
6869047,22,10,4,8,51,24,9,16,21,10,3,10,256,123,22,46
6870003,12,6,2,11,63,30,10,19,8,4,2,8,269,130,21,50
7070017,11,5,3,10,69,33,7,14,12,6,3,11,286,137,18,42
7070006,11,5,3,10,69,33,7,14,12,6,3,11,286,137,18,42
6970081,0,0,0,0,71,34,9,17,4,2,2,4,277,133,20,46
6869044,21,10,4,9,49,24,8,17,20,9,3,11,254,122,22,47
7070023,14,7,4,12,66,32,7,16,14,7,3,13,288,138,19,44
7070022,11,5,4,12,69,33,7,16,12,6,3,13,286,137,19,44
7070024,14,7,4,12,66,32,7,16,14,7,3,13,288,138,19,44
7070025,14,7,4,12,66,32,7,16,14,7,3,13,288,138,19,44
6970028,8,4,2,7,70,34,9,16,5,2,1,5,277,133,20,44
7683004,18,8,4,16,26,13,4,24,25,12,4,22,216,104,20,50
7783073,16,8,2,14,28,14,4,26,29,14,4,26,200,96,17,52
